case:concept:name,id_event,sort_order,time,text,concept:name,event_type2,side,event_team,opponent,player,player2,player_in,player_out,shot_place,shot_outcome,is_goal,location,bodypart,assist_method,situation,fast_break,cumgoal,date,result,time:timestamp,@@index
16 Chelsea vs Watford,Sdm3Mjk638,38,0:42:00,"Goal!        Goal!  Chelsea 1, Watford 1. Troy Deeney (Watford) converts the penalty with a right footed shot to the bottom right corner.",패널티킥위치슈팅시도,,원정팀,Watford,Chelsea,troy deeney,,,,우측하단,유효슈팅,1,패널티킥위치,오른발,없음,세트피스,0,1,2015-12-26 00:00:00+00:00,무,2015-12-26 00:42:00+00:00,748271
16 Chelsea vs Watford,Sdm3Mjk639,39,0:43:00,Diego Costa (Chelsea) wins a free kick in the attacking half.,공격지역프리킥시도,,홈팀,Chelsea,Watford,diego costa,,,,,,0,공격지역,,없음,,0,1,2015-12-26 00:00:00+00:00,무,2015-12-26 00:43:00+00:00,748272
16 Chelsea vs Watford,Sdm3Mjk640,40,0:43:00,Foul by Miguel Britos (Watford).,파울,,원정팀,Watford,Chelsea,miguel britos,,,,,,0,,,없음,,0,1,2015-12-26 00:00:10+00:00,무,2015-12-26 00:43:10+00:00,748273
16 Chelsea vs Watford,Sdm3Mjk641,41,0:43:00,Booking      Miguel Britos (Watford) is shown the yellow card for a bad foul.,옐로카드,,원정팀,Watford,Chelsea,miguel britos,,,,,,0,,,없음,,0,1,2015-12-26 00:00:20+00:00,무,2015-12-26 00:43:20+00:00,748274
16 Chelsea vs Watford,Sdm3Mjk642,42,0:45:00,Attempt missed. Willian (Chelsea) right footed shot from outside the box is too high from a direct free kick.,패널티바깥쪽슈팅시도,,홈팀,Chelsea,Watford,willian,,,,홈런,비유효슈팅,0,패널티바깥쪽,오른발,없음,프리킥,0,1,2015-12-26 00:00:00+00:00,무,2015-12-26 00:45:00+00:00,748275
16 Chelsea vs Watford,Sdm3Mjk643,43,0:45:00,"Substitution      Substitution, Chelsea. John Obi Mikel replaces Cesc Fabregas.",교체,,홈팀,Chelsea,Watford,,,john obi mikel,cesc fabregas,,,0,,,없음,,0,1,2015-12-26 00:00:10+00:00,무,2015-12-26 00:45:10+00:00,748276
16 Chelsea vs Watford,Sdm3Mjk644,44,0:47:00,"Corner,  Watford. Conceded by Branislav Ivanovic.",코너킥,,원정팀,Watford,Chelsea,branislav ivanovic,branislav ivanovic,,,,,0,,,없음,,0,1,2015-12-26 00:00:00+00:00,무,2015-12-26 00:47:00+00:00,748277
16 Chelsea vs Watford,Sdm3Mjk645,45,0:48:00,Diego Costa (Chelsea) wins a free kick in the defensive half.,수비지역프리킥시도,,홈팀,Chelsea,Watford,diego costa,,,,,,0,수비지역,,없음,,0,1,2015-12-26 00:00:00+00:00,무,2015-12-26 00:48:00+00:00,748278
16 Chelsea vs Watford,Sdm3Mjk646,46,0:48:00,Foul by Craig Cathcart (Watford).,파울,,원정팀,Watford,Chelsea,craig cathcart,,,,,,0,,,없음,,0,1,2015-12-26 00:00:10+00:00,무,2015-12-26 00:48:10+00:00,748279
16 Chelsea vs Watford,Sdm3Mjk647,47,0:48:00,Booking      Craig Cathcart (Watford) is shown the yellow card for a bad foul.,옐로카드,,원정팀,Watford,Chelsea,craig cathcart,,,,,,0,,,없음,,0,1,2015-12-26 00:00:20+00:00,무,2015-12-26 00:48:20+00:00,748280
16 Chelsea vs Watford,Sdm3Mjk648,48,0:48:00,"Corner,  Chelsea. Conceded by Miguel Britos.",코너킥,,홈팀,Chelsea,Watford,miguel britos,miguel britos,,,,,0,,,없음,,0,1,2015-12-26 00:00:30+00:00,무,2015-12-26 00:48:30+00:00,748281
16 Chelsea vs Watford,Sdm3Mjk649,49,0:49:00,Attempt blocked. Branislav Ivanovic (Chelsea) right footed shot from a difficult angle on the right is blocked.,우측무각슈팅시도,,홈팀,Chelsea,Watford,branislav ivanovic,,,,막힘,차단,0,우측무각,오른발,없음,필드,0,1,2015-12-26 00:00:00+00:00,무,2015-12-26 00:49:00+00:00,748282
16 Chelsea vs Watford,Sdm3Mjk650,50,0:49:00,"Corner,  Chelsea. Conceded by Craig Cathcart.",코너킥,,홈팀,Chelsea,Watford,craig cathcart,craig cathcart,,,,,0,,,없음,,0,1,2015-12-26 00:00:10+00:00,무,2015-12-26 00:49:10+00:00,748283
16 Chelsea vs Watford,Sdm3Mjk651,51,0:49:00,Oscar (Chelsea) wins a free kick in the attacking half.,공격지역프리킥시도,,홈팀,Chelsea,Watford,oscar,,,,,,0,공격지역,,없음,,0,1,2015-12-26 00:00:20+00:00,무,2015-12-26 00:49:20+00:00,748284
16 Chelsea vs Watford,Sdm3Mjk652,52,0:49:00,Foul by Etienne Capoue (Watford).,파울,,원정팀,Watford,Chelsea,etienne capoue,,,,,,0,,,없음,,0,1,2015-12-26 00:00:30+00:00,무,2015-12-26 00:49:30+00:00,748285
16 Chelsea vs Watford,Sdm3Mjk653,53,0:53:00,Foul by Diego Costa (Chelsea).,파울,,홈팀,Chelsea,Watford,diego costa,,,,,,0,,,없음,,0,1,2015-12-26 00:00:00+00:00,무,2015-12-26 00:53:00+00:00,748286
16 Chelsea vs Watford,Sdm3Mjk654,54,0:53:00,Etienne Capoue (Watford) wins a free kick on the right wing.,오른쪽측면프리킥시도,,원정팀,Watford,Chelsea,etienne capoue,,,,,,0,오른쪽측면,,없음,,0,1,2015-12-26 00:00:10+00:00,무,2015-12-26 00:53:10+00:00,748287
16 Chelsea vs Watford,Sdm3Mjk655,55,0:54:00,Foul by John Obi Mikel (Chelsea).,파울,,홈팀,Chelsea,Watford,john obi mikel,,,,,,0,,,없음,,0,1,2015-12-26 00:00:00+00:00,무,2015-12-26 00:54:00+00:00,748288
16 Chelsea vs Watford,Sdm3Mjk656,56,0:54:00,Etienne Capoue (Watford) wins a free kick in the attacking half.,공격지역프리킥시도,,원정팀,Watford,Chelsea,etienne capoue,,,,,,0,공격지역,,없음,,0,1,2015-12-26 00:00:10+00:00,무,2015-12-26 00:54:10+00:00,748289
16 Chelsea vs Watford,Sdm3Mjk657,57,0:55:00,Attempt saved. Etienne Capoue (Watford) right footed shot from outside the box is saved in the top centre of the goal.,패널티바깥쪽슈팅시도,,원정팀,Watford,Chelsea,etienne capoue,,,,정면상단,유효슈팅,0,패널티바깥쪽,오른발,없음,필드,0,1,2015-12-26 00:00:00+00:00,무,2015-12-26 00:55:00+00:00,748290
16 Chelsea vs Watford,Sdm3Mjk658,58,0:55:00,Attempt blocked. Etienne Capoue (Watford) right footed shot from the centre of the box is blocked.,패널티박스중앙슈팅시도,,원정팀,Watford,Chelsea,etienne capoue,,,,막힘,차단,0,패널티박스중앙,오른발,없음,필드,0,1,2015-12-26 00:00:10+00:00,무,2015-12-26 00:55:10+00:00,748291
16 Chelsea vs Watford,Sdm3Mjk659,59,0:56:00,"Goal!        Goal!  Chelsea 1, Watford 2. Odion Ighalo (Watford) left footed shot from the left side of the box to the bottom left corner. Assisted by Jurado.",좌측패널티박스슈팅시도,키패스,원정팀,Watford,Chelsea,odion ighalo,jurado,,,좌측하단,유효슈팅,1,좌측패널티박스,왼발,패스,필드,0,2,2015-12-26 00:00:00+00:00,무,2015-12-26 00:56:00+00:00,748292
16 Chelsea vs Watford,Sdm3Mjk660,60,0:59:00,Attempt blocked. Nemanja Matic (Chelsea) left footed shot from outside the box is blocked. Assisted by Pedro.,패널티바깥쪽슈팅시도,키패스,홈팀,Chelsea,Watford,nemanja matic,pedro,,,막힘,차단,0,패널티바깥쪽,왼발,패스,필드,0,1,2015-12-26 00:00:00+00:00,무,2015-12-26 00:59:00+00:00,748293
16 Chelsea vs Watford,Sdm3Mjk661,61,1:02:00,Attempt blocked. Pedro (Chelsea) right footed shot from the centre of the box is blocked. Assisted by Oscar.,패널티박스중앙슈팅시도,키패스,홈팀,Chelsea,Watford,pedro,oscar,,,막힘,차단,0,패널티박스중앙,오른발,패스,필드,0,1,2015-12-26 00:00:00+00:00,무,2015-12-26 01:02:00+00:00,748294
16 Chelsea vs Watford,Sdm3Mjk662,62,1:05:00,"Goal!        Goal!  Chelsea 2, Watford 2. Diego Costa (Chelsea) right footed shot from the right side of the box to the bottom left corner. Assisted by Willian with a through ball.",우측패널티박스슈팅시도,키패스,홈팀,Chelsea,Watford,diego costa,willian,,,좌측하단,유효슈팅,1,우측패널티박스,오른발,스루패스,필드,0,2,2015-12-26 00:00:00+00:00,무,2015-12-26 01:05:00+00:00,748295
16 Chelsea vs Watford,Sdm3Mjk663,63,1:07:00,Pedro (Chelsea) wins a free kick in the defensive half.,수비지역프리킥시도,,홈팀,Chelsea,Watford,pedro,,,,,,0,수비지역,,없음,,0,2,2015-12-26 00:00:00+00:00,무,2015-12-26 01:07:00+00:00,748296
16 Chelsea vs Watford,Sdm3Mjk664,64,1:07:00,Foul by Almen Abdi (Watford).,파울,,원정팀,Watford,Chelsea,almen abdi,,,,,,0,,,없음,,0,2,2015-12-26 00:00:10+00:00,무,2015-12-26 01:07:10+00:00,748297
16 Chelsea vs Watford,Sdm3Mjk665,65,1:07:00,"Attempt missed. Diego Costa (Chelsea) right footed shot from the centre of the box is close, but misses to the left. Assisted by Oscar.",패널티박스중앙슈팅시도,키패스,홈팀,Chelsea,Watford,diego costa,oscar,,,좌측으로빗나감,비유효슈팅,0,패널티박스중앙,오른발,패스,필드,0,2,2015-12-26 00:00:20+00:00,무,2015-12-26 01:07:20+00:00,748298
16 Chelsea vs Watford,Sdm3Mjk666,66,1:08:00,"Substitution      Substitution, Watford. Valon Behrami replaces Almen Abdi.",교체,,원정팀,Watford,Chelsea,,,valon behrami,almen abdi,,,0,,,없음,,0,2,2015-12-26 00:00:00+00:00,무,2015-12-26 01:08:00+00:00,748299
16 Chelsea vs Watford,Sdm3Mjk667,67,1:13:00,"Substitution      Substitution, Watford. Ikechi Anya replaces Jurado.",교체,,원정팀,Watford,Chelsea,,,ikechi anya,jurado,,,0,,,없음,,0,2,2015-12-26 00:00:00+00:00,무,2015-12-26 01:13:00+00:00,748300
16 Chelsea vs Watford,Sdm3Mjk668,68,1:14:00,"Substitution      Substitution, Chelsea. Eden Hazard replaces Pedro because of an injury.",교체,,홈팀,Chelsea,Watford,,,eden hazard,pedro,,,0,,,없음,,0,2,2015-12-26 00:00:00+00:00,무,2015-12-26 01:14:00+00:00,748301
16 Chelsea vs Watford,Sdm3Mjk669,69,1:15:00,Willian (Chelsea) wins a free kick in the attacking half.,공격지역프리킥시도,,홈팀,Chelsea,Watford,willian,,,,,,0,공격지역,,없음,,0,2,2015-12-26 00:00:00+00:00,무,2015-12-26 01:15:00+00:00,748302
16 Chelsea vs Watford,Sdm3Mjk670,70,1:15:00,Foul by Ben Watson (Watford).,파울,,원정팀,Watford,Chelsea,ben watson,,,,,,0,,,없음,,0,2,2015-12-26 00:00:10+00:00,무,2015-12-26 01:15:10+00:00,748303
16 Chelsea vs Watford,Sdm3Mjk671,71,1:16:00,Attempt missed. Willian (Chelsea) right footed shot from outside the box is too high from a direct free kick.,패널티바깥쪽슈팅시도,,홈팀,Chelsea,Watford,willian,,,,홈런,비유효슈팅,0,패널티바깥쪽,오른발,없음,프리킥,0,2,2015-12-26 00:00:00+00:00,무,2015-12-26 01:16:00+00:00,748304
16 Chelsea vs Watford,Sdm3Mjk672,72,1:17:00,Foul by Diego Costa (Chelsea).,파울,,홈팀,Chelsea,Watford,diego costa,,,,,,0,,,없음,,0,2,2015-12-26 00:00:00+00:00,무,2015-12-26 01:17:00+00:00,748305
16 Chelsea vs Watford,Sdm3Mjk673,73,1:17:00,Craig Cathcart (Watford) wins a free kick in the defensive half.,수비지역프리킥시도,,원정팀,Watford,Chelsea,craig cathcart,,,,,,0,수비지역,,없음,,0,2,2015-12-26 00:00:10+00:00,무,2015-12-26 01:17:10+00:00,748306
16 Chelsea vs Watford,Sdm3Mjk674,74,1:19:00,Penalty missed! Bad penalty by Oscar (Chelsea) right footed shot is too high. Oscar should be disappointed.,패널티킥위치슈팅시도,,홈팀,Chelsea,Watford,oscar,,,,홈런,비유효슈팅,0,패널티킥위치,오른발,없음,세트피스,0,2,2015-12-26 00:00:00+00:00,무,2015-12-26 01:19:00+00:00,748307
16 Chelsea vs Watford,Sdm3Mjk675,75,1:20:00,Branislav Ivanovic (Chelsea) wins a free kick in the defensive half.,수비지역프리킥시도,,홈팀,Chelsea,Watford,branislav ivanovic,,,,,,0,수비지역,,없음,,0,2,2015-12-26 00:00:00+00:00,무,2015-12-26 01:20:00+00:00,748308
16 Chelsea vs Watford,Sdm3Mjk676,76,1:20:00,Foul by Jose Holebas (Watford).,파울,,원정팀,Watford,Chelsea,jose holebas,,,,,,0,,,없음,,0,2,2015-12-26 00:00:10+00:00,무,2015-12-26 01:20:10+00:00,748309
16 Chelsea vs Watford,Sdm3Mjk677,77,1:20:00,Booking      Jose Holebas (Watford) is shown the yellow card for a bad foul.,옐로카드,,원정팀,Watford,Chelsea,jose holebas,,,,,,0,,,없음,,0,2,2015-12-26 00:00:20+00:00,무,2015-12-26 01:20:20+00:00,748310
16 Chelsea vs Watford,Sdm3Mjk678,78,1:22:00,Cesar Azpilicueta (Chelsea) wins a free kick in the defensive half.,수비지역프리킥시도,,홈팀,Chelsea,Watford,cesar azpilicueta,,,,,,0,수비지역,,없음,,0,2,2015-12-26 00:00:00+00:00,무,2015-12-26 01:22:00+00:00,748311
16 Chelsea vs Watford,Sdm3Mjk679,79,1:22:00,Foul by Valon Behrami (Watford).,파울,,원정팀,Watford,Chelsea,valon behrami,,,,,,0,,,없음,,0,2,2015-12-26 00:00:10+00:00,무,2015-12-26 01:22:10+00:00,748312
16 Chelsea vs Watford,Sdm3Mjk680,80,1:22:00,Booking      Valon Behrami (Watford) is shown the yellow card for a bad foul.,옐로카드,,원정팀,Watford,Chelsea,valon behrami,,,,,,0,,,없음,,0,2,2015-12-26 00:00:20+00:00,무,2015-12-26 01:22:20+00:00,748313
16 Chelsea vs Watford,Sdm3Mjk681,81,1:23:00,"Offside, Watford. Miguel Britos tries a through ball, but Ikechi Anya is caught offside.",오프사이드,스루패스실패,원정팀,Watford,Chelsea,ikechi anya,miguel britos,,,,,0,,,없음,,0,2,2015-12-26 00:00:00+00:00,무,2015-12-26 01:23:00+00:00,748314
16 Chelsea vs Watford,Sdm3Mjk682,82,1:27:00,Attempt blocked. Odion Ighalo (Watford) right footed shot from the left side of the box is blocked. Assisted by Troy Deeney.,좌측패널티박스슈팅시도,키패스,원정팀,Watford,Chelsea,odion ighalo,troy deeney,,,막힘,차단,0,좌측패널티박스,오른발,패스,필드,0,2,2015-12-26 00:00:00+00:00,무,2015-12-26 01:27:00+00:00,748315
16 Chelsea vs Watford,Sdm3Mjk683,83,1:27:00,Attempt blocked. Troy Deeney (Watford) right footed shot from the centre of the box is blocked.,패널티박스중앙슈팅시도,,원정팀,Watford,Chelsea,troy deeney,,,,막힘,차단,0,패널티박스중앙,오른발,없음,필드,0,2,2015-12-26 00:00:10+00:00,무,2015-12-26 01:27:10+00:00,748316
16 Chelsea vs Watford,Sdm3Mjk684,84,1:28:00,Foul by Diego Costa (Chelsea).,파울,,홈팀,Chelsea,Watford,diego costa,,,,,,0,,,없음,,0,2,2015-12-26 00:00:00+00:00,무,2015-12-26 01:28:00+00:00,748317
16 Chelsea vs Watford,Sdm3Mjk685,85,1:28:00,Craig Cathcart (Watford) wins a free kick in the defensive half.,수비지역프리킥시도,,원정팀,Watford,Chelsea,craig cathcart,,,,,,0,수비지역,,없음,,0,2,2015-12-26 00:00:10+00:00,무,2015-12-26 01:28:10+00:00,748318
16 Chelsea vs Watford,Sdm3Mjk686,86,1:28:00,Booking      Diego Costa (Chelsea) is shown the yellow card for a bad foul.,옐로카드,,홈팀,Chelsea,Watford,diego costa,,,,,,0,,,없음,,0,2,2015-12-26 00:00:20+00:00,무,2015-12-26 01:28:20+00:00,748319
16 Chelsea vs Watford,Sdm3Mjk687,87,1:30:00,Gary Cahill (Chelsea) wins a free kick on the right wing.,오른쪽측면프리킥시도,,홈팀,Chelsea,Watford,gary cahill,,,,,,0,오른쪽측면,,없음,,0,2,2015-12-26 00:00:00+00:00,무,2015-12-26 01:30:00+00:00,748320
16 Chelsea vs Watford,Sdm3Mjk688,88,1:30:00,Foul by Odion Ighalo (Watford).,파울,,원정팀,Watford,Chelsea,odion ighalo,,,,,,0,,,없음,,0,2,2015-12-26 00:00:10+00:00,무,2015-12-26 01:30:10+00:00,748321
16 Chelsea vs Watford,Sdm3Mjk689,89,1:30:00,Attempt blocked. Nemanja Matic (Chelsea) left footed shot from the right side of the box is blocked. Assisted by Branislav Ivanovic.,우측패널티박스슈팅시도,키패스,홈팀,Chelsea,Watford,nemanja matic,branislav ivanovic,,,막힘,차단,0,우측패널티박스,왼발,패스,필드,0,2,2015-12-26 00:00:20+00:00,무,2015-12-26 01:30:20+00:00,748322
16 Chelsea vs Watford,Sdm3Mjk690,90,1:33:00,"Substitution      Substitution, Watford. Adlene Guedioura replaces Troy Deeney.",교체,,원정팀,Watford,Chelsea,,,adlene guedioura,troy deeney,,,0,,,없음,,0,2,2015-12-26 00:00:00+00:00,무,2015-12-26 01:33:00+00:00,748323
16 Chelsea vs Watford,Sdm3Mjk691,91,1:33:00,"Attempt missed. John Obi Mikel (Chelsea) right footed shot from outside the box is close, but misses to the right. Assisted by Willian.",패널티바깥쪽슈팅시도,키패스,홈팀,Chelsea,Watford,john obi mikel,willian,,,우측으로빗나감,비유효슈팅,0,패널티바깥쪽,오른발,패스,필드,0,2,2015-12-26 00:00:10+00:00,무,2015-12-26 01:33:10+00:00,748324
16 Chelsea vs West Brom,UZIjmiqK1,1,0:00:00,"Substitution, Chelsea. Kenedy replaces Pedro.",교체,,홈팀,Chelsea,West Brom,,,kenedy,pedro,,,0,,,없음,,0,0,2016-01-13 00:00:00+00:00,승,2016-01-13 00:00:00+00:00,757543
16 Chelsea vs West Brom,UZIjmiqK2,2,0:05:00,"Attempt missed. Diego Costa (Chelsea) right footed shot from the right side of the box is close, but misses to the right. Assisted by Cesc Fabregas.",우측패널티박스슈팅시도,키패스,홈팀,Chelsea,West Brom,diego costa,cesc fabregas,,,우측으로빗나감,비유효슈팅,0,우측패널티박스,오른발,패스,필드,0,0,2016-01-13 00:00:00+00:00,승,2016-01-13 00:05:00+00:00,757544
16 Chelsea vs West Brom,UZIjmiqK3,3,0:06:00,"Attempt missed. James McClean (West Bromwich Albion) header from very close range is close, but misses the top left corner. Assisted by Darren Fletcher with a cross.",매우가까운슈팅시도,키패스,원정팀,West Brom,Chelsea,james mcclean,darren fletcher,,,좌측상단,비유효슈팅,0,매우가까운,머리,크로스,필드,0,0,2016-01-13 00:00:00+00:00,패,2016-01-13 00:06:00+00:00,757545
16 Chelsea vs West Brom,UZIjmiqK4,4,0:08:00,Foul by John Obi Mikel (Chelsea).,파울,,홈팀,Chelsea,West Brom,john obi mikel,,,,,,0,,,없음,,0,0,2016-01-13 00:00:00+00:00,승,2016-01-13 00:08:00+00:00,757546
16 Chelsea vs West Brom,UZIjmiqK5,5,0:08:00,"Attempt missed. Willian (Chelsea) right footed shot from outside the box is close, but misses to the left.",패널티바깥쪽슈팅시도,,홈팀,Chelsea,West Brom,willian,,,,좌측으로빗나감,비유효슈팅,0,패널티바깥쪽,오른발,없음,필드,0,0,2016-01-13 00:00:10+00:00,승,2016-01-13 00:08:10+00:00,757547
16 Chelsea vs West Brom,UZIjmiqK6,6,0:08:00,"Substitution, West Bromwich Albion. Craig Gardner replaces James Morrison because of an injury.",교체,,원정팀,West Brom,Chelsea,,,craig gardner,james morrison,,,0,,,없음,,0,0,2016-01-13 00:00:20+00:00,패,2016-01-13 00:08:20+00:00,757548
16 Chelsea vs West Brom,UZIjmiqK7,7,0:09:00,Chris Brunt (West Bromwich Albion) wins a free kick on the right wing.,오른쪽측면프리킥시도,,원정팀,West Brom,Chelsea,chris brunt,,,,,,0,오른쪽측면,,없음,,0,0,2016-01-13 00:00:00+00:00,패,2016-01-13 00:09:00+00:00,757549
16 Chelsea vs West Brom,UZIjmiqK8,8,0:10:00,Foul by Gareth McAuley (West Bromwich Albion).,파울,,원정팀,West Brom,Chelsea,gareth mcauley,,,,,,0,,,없음,,0,0,2016-01-13 00:00:00+00:00,패,2016-01-13 00:10:00+00:00,757550
16 Chelsea vs West Brom,UZIjmiqK9,9,0:10:00,"Attempt missed. James McClean (West Bromwich Albion) left footed shot from outside the box is close, but misses to the left.",패널티바깥쪽슈팅시도,,원정팀,West Brom,Chelsea,james mcclean,,,,좌측으로빗나감,비유효슈팅,0,패널티바깥쪽,왼발,없음,필드,0,0,2016-01-13 00:00:10+00:00,패,2016-01-13 00:10:10+00:00,757551
16 Chelsea vs West Brom,UZIjmiqK10,10,0:13:00,Attempt blocked. Darren Fletcher (West Bromwich Albion) right footed shot from the right side of the box is blocked. Assisted by Craig Gardner with a cross.,우측패널티박스슈팅시도,키패스,원정팀,West Brom,Chelsea,darren fletcher,craig gardner,,,막힘,차단,0,우측패널티박스,오른발,크로스,필드,0,0,2016-01-13 00:00:00+00:00,패,2016-01-13 00:13:00+00:00,757552
16 Chelsea vs West Brom,UZIjmiqK11,11,0:13:00,Oscar (Chelsea) wins a free kick in the attacking half.,공격지역프리킥시도,,홈팀,Chelsea,West Brom,oscar,,,,,,0,공격지역,,없음,,0,0,2016-01-13 00:00:10+00:00,승,2016-01-13 00:13:10+00:00,757553
16 Chelsea vs West Brom,UZIjmiqK12,12,0:14:00,"Corner,  West Bromwich Albion. Conceded by Cesar Azpilicueta.",코너킥,,원정팀,West Brom,Chelsea,cesar azpilicueta,cesar azpilicueta,,,,,0,,,없음,,0,0,2016-01-13 00:00:00+00:00,패,2016-01-13 00:14:00+00:00,757554
16 Chelsea vs West Brom,UZIjmiqK13,13,0:15:00,Darren Fletcher (West Bromwich Albion) wins a free kick in the attacking half.,공격지역프리킥시도,,원정팀,West Brom,Chelsea,darren fletcher,,,,,,0,공격지역,,없음,,0,0,2016-01-13 00:00:00+00:00,패,2016-01-13 00:15:00+00:00,757555
16 Chelsea vs West Brom,UZIjmiqK14,14,0:15:00,Attempt missed. Craig Gardner (West Bromwich Albion) left footed shot from outside the box is high and wide to the left. Assisted by Salomon Rondon.,패널티바깥쪽슈팅시도,키패스,원정팀,West Brom,Chelsea,craig gardner,salomon rondon,,,크게빗나감,비유효슈팅,0,패널티바깥쪽,왼발,패스,필드,0,0,2016-01-13 00:00:10+00:00,패,2016-01-13 00:15:10+00:00,757556
16 Chelsea vs West Brom,UZIjmiqK15,15,0:16:00,Attempt saved. Craig Dawson (West Bromwich Albion) header from the right side of the box is saved in the bottom right corner. Assisted by Craig Gardner.,우측패널티박스슈팅시도,키패스,원정팀,West Brom,Chelsea,craig dawson,craig gardner,,,우측하단,유효슈팅,0,우측패널티박스,머리,패스,필드,0,0,2016-01-13 00:00:00+00:00,패,2016-01-13 00:16:00+00:00,757557
16 Chelsea vs West Brom,UZIjmiqK16,16,0:16:00,Foul by Willian (Chelsea).,파울,,홈팀,Chelsea,West Brom,willian,,,,,,0,,,없음,,0,0,2016-01-13 00:00:10+00:00,승,2016-01-13 00:16:10+00:00,757558
16 Chelsea vs West Brom,UZIjmiqK17,17,0:17:00,"Corner,  West Bromwich Albion. Conceded by Thibaut Courtois.",코너킥,,원정팀,West Brom,Chelsea,thibaut courtois,thibaut courtois,,,,,0,,,없음,,0,0,2016-01-13 00:00:00+00:00,패,2016-01-13 00:17:00+00:00,757559
16 Chelsea vs West Brom,UZIjmiqK18,18,0:20:00,Attempt blocked. Willian (Chelsea) right footed shot from outside the box is blocked. Assisted by Oscar.,패널티바깥쪽슈팅시도,키패스,홈팀,Chelsea,West Brom,willian,oscar,,,막힘,차단,0,패널티바깥쪽,오른발,패스,필드,0,0,2016-01-13 00:00:00+00:00,승,2016-01-13 00:20:00+00:00,757560
16 Chelsea vs West Brom,UZIjmiqK19,19,0:23:00,"Goal!  Chelsea 1, West Bromwich Albion 0. Cesar Azpilicueta (Chelsea) right footed shot from very close range to the high centre of the goal. Assisted by Branislav Ivanovic with a cross.",매우가까운슈팅시도,키패스,홈팀,Chelsea,West Brom,cesar azpilicueta,branislav ivanovic,,,,유효슈팅,1,매우가까운,오른발,크로스,필드,0,1,2016-01-13 00:00:00+00:00,승,2016-01-13 00:23:00+00:00,757561
16 Chelsea vs West Brom,UZIjmiqK20,20,0:24:00,Craig Gardner (West Bromwich Albion) wins a free kick in the attacking half.,공격지역프리킥시도,,원정팀,West Brom,Chelsea,craig gardner,,,,,,0,공격지역,,없음,,0,0,2016-01-13 00:00:00+00:00,패,2016-01-13 00:24:00+00:00,757562
16 Chelsea vs West Brom,UZIjmiqK21,21,0:24:00,Attempt missed. Oscar (Chelsea) right footed shot from the left side of the box misses to the right. Assisted by Cesc Fabregas.,좌측패널티박스슈팅시도,키패스,홈팀,Chelsea,West Brom,oscar,cesc fabregas,,,우측으로빗나감,비유효슈팅,0,좌측패널티박스,오른발,패스,필드,0,1,2016-01-13 00:00:10+00:00,승,2016-01-13 00:24:10+00:00,757563
16 Chelsea vs West Brom,UZIjmiqK22,22,0:25:00,Willian (Chelsea) wins a free kick in the defensive half.,수비지역프리킥시도,,홈팀,Chelsea,West Brom,willian,,,,,,0,수비지역,,없음,,0,1,2016-01-13 00:00:00+00:00,승,2016-01-13 00:25:00+00:00,757564
16 Chelsea vs West Brom,UZIjmiqK23,23,0:25:00,Foul by Claudio Yacob (West Bromwich Albion).,파울,,원정팀,West Brom,Chelsea,claudio yacob,,,,,,0,,,없음,,0,0,2016-01-13 00:00:10+00:00,패,2016-01-13 00:25:10+00:00,757565
16 Chelsea vs West Brom,UZIjmiqK24,24,0:25:00,Attempt saved. James McClean (West Bromwich Albion) header from the left side of the six yard box is saved in the centre of the goal. Assisted by Chris Brunt with a cross.,좌측패널티안쪽슈팅시도,키패스,원정팀,West Brom,Chelsea,james mcclean,chris brunt,,,정면,유효슈팅,0,좌측패널티안쪽,머리,크로스,필드,0,0,2016-01-13 00:00:20+00:00,패,2016-01-13 00:25:20+00:00,757566
16 Chelsea vs West Brom,UZIjmiqK25,25,0:25:00,Foul by John Obi Mikel (Chelsea).,파울,,홈팀,Chelsea,West Brom,john obi mikel,,,,,,0,,,없음,,0,1,2016-01-13 00:00:30+00:00,승,2016-01-13 00:25:30+00:00,757567
16 Chelsea vs West Brom,UZIjmiqK26,26,0:29:00,Claudio Yacob (West Bromwich Albion) is shown the yellow card for a bad foul.,옐로카드,,원정팀,West Brom,Chelsea,claudio yacob,,,,,,0,,,없음,,0,0,2016-01-13 00:00:00+00:00,패,2016-01-13 00:29:00+00:00,757568
16 Chelsea vs West Brom,UZIjmiqK27,27,0:31:00,"Corner,  Chelsea. Conceded by James McClean.",코너킥,,홈팀,Chelsea,West Brom,james mcclean,james mcclean,,,,,0,,,없음,,0,1,2016-01-13 00:00:00+00:00,승,2016-01-13 00:31:00+00:00,757569
16 Chelsea vs West Brom,UZIjmiqK28,28,0:32:00,"Offside, Chelsea. Oscar tries a through ball, but Diego Costa is caught offside.",오프사이드,스루패스실패,홈팀,Chelsea,West Brom,diego costa,oscar,,,,,0,,,없음,,0,1,2016-01-13 00:00:00+00:00,승,2016-01-13 00:32:00+00:00,757570
16 Chelsea vs West Brom,UZIjmiqK29,29,0:33:00,Attempt missed. Diego Costa (Chelsea) right footed shot from the centre of the box is high and wide to the right. Assisted by Oscar.,패널티박스중앙슈팅시도,키패스,홈팀,Chelsea,West Brom,diego costa,oscar,,,크게빗나감,비유효슈팅,0,패널티박스중앙,오른발,패스,필드,0,1,2016-01-13 00:00:00+00:00,승,2016-01-13 00:33:00+00:00,757571
