id_odsp,event_team,cumgoal
2kMUnUDk/,AS Monaco,4
AFPxo8r2/,Paris Saint-Germain,1
AFPxo8r2/,AC Ajaccio,1
hQ9HcUOg/,Barcelona,7
hQ9HcUOg/,Levante,0
IHpbhjjS/,Nantes,1
IHpbhjjS/,Lorient,2
MJGXgnOI/,Atletico Madrid,3
MJGXgnOI/,Sevilla,1
Sr2UfS8C/,Real Madrid,2
Sr2UfS8C/,Real Betis,1
WGOqgRfM/,Granada,2
WGOqgRfM/,Osasuna,1
8bRCnPXk/,Celta Vigo,2
8bRCnPXk/,Espanyol,2
M1VGoqmd/,Villarreal,3
M1VGoqmd/,Almeria,2
O69aASPd/,Rayo Vallecano,3
O69aASPd/,Elche,0
bks2MU48/,Toulouse,0
bks2MU48/,AS Monaco,0
dAvTFIxG/,Getafe,2
dAvTFIxG/,Almeria,2
SUnCJ0wi/,Athletic Bilbao,2
SUnCJ0wi/,Osasuna,0
23131TSr/,Bordeaux,1
23131TSr/,Bastia,0
AT4Ba7ce/,Guingamp,2
AT4Ba7ce/,Lorient,0
dQ070mrk/,Evian Thonon Gaillard,1
dQ070mrk/,Stade Rennes,2
EokOGbN9/,Villarreal,2
EokOGbN9/,Real Valladolid,1
fu1GLDqe/,Sampdoria,0
fu1GLDqe/,Juventus,1
MiO78zVk/,Elche,1
MiO78zVk/,Real Sociedad,1
WrgKcoS7/,Lyon,0
WrgKcoS7/,Stade de Reims,1
xQVebVko/,Espanyol,3
xQVebVko/,Valencia,1
xtt6LlKE/,Montpellier,2
xtt6LlKE/,Sochaux,1
Y7ZEJSlR/,Marseille,1
Y7ZEJSlR/,Valenciennes,0
zJSSs40c/,AC Milan,1
zJSSs40c/,Hellas Verona,2
0fFy69KR/,AC Ajaccio,0
0fFy69KR/,Nice,0
4hXWtOF3/,Internazionale,2
4hXWtOF3/,Genoa,0
AgIRBlKp/,Real Betis,1
AgIRBlKp/,Celta Vigo,2
CGeLKXb1/,Torino,2
CGeLKXb1/,Sassuolo,0
fNktK08j/,Cagliari,2
fNktK08j/,Atalanta,1
Gl2CMgUl/,Parma,0
Gl2CMgUl/,Chievo Verona,0
hhfGbRC1/,St Etienne,0
hhfGbRC1/,Lille,1
K4VAK8ZK/,Paris Saint-Germain,2
K4VAK8ZK/,Nantes,1
MR28NZEr/,Bologna,0
MR28NZEr/,Napoli,3
Q7Luu2pG/,Livorno,0
Q7Luu2pG/,AS Roma,2
rqWztrV9/,Udinese,1
rqWztrV9/,Lazio,2
UomUdS7A/,Malaga,0
UomUdS7A/,Barcelona,1
zPmQc8h4/,Sevilla,0
zPmQc8h4/,Levante,0
zT1r3lCg/,Atletico Madrid,5
zT1r3lCg/,Rayo Vallecano,0
dSTOrpoi/,Fiorentina,2
dSTOrpoi/,Catania,1
OdMVA8Zj/,Granada,0
OdMVA8Zj/,Real Madrid,1
EF8aC77c/,Rayo Vallecano,1
EF8aC77c/,Levante,2
MqS8kp0p/,Elche,2
MqS8kp0p/,Almeria,2
44usfQiT/,Getafe,0
44usfQiT/,Real Valladolid,1
CU4K7qMS/,Villarreal,3
CU4K7qMS/,Osasuna,0
I75G8P6M/,Celta Vigo,1
I75G8P6M/,Granada,1
jmMtFncr/,Bastia,2
jmMtFncr/,Toulouse,1
KSDcB4d7/,Guingamp,0
KSDcB4d7/,Paris Saint-Germain,2
nFFkDQRf/,Valenciennes,0
nFFkDQRf/,Lorient,1
UwLpE6Cl/,Evian Thonon Gaillard,2
UwLpE6Cl/,Lyon,1
v7NHGaYn/,Sochaux,0
v7NHGaYn/,AC Ajaccio,0
W2H1AOBD/,Stade de Reims,0
W2H1AOBD/,Nantes,0
xv3Yuilg/,Chievo Verona,2
xv3Yuilg/,Napoli,4
Y5dsvVI5/,Juventus,4
Y5dsvVI5/,Lazio,1
Y7epZ7lE/,Stade Rennes,0
Y7epZ7lE/,Lille,0
441C95iG/,Espanyol,0
441C95iG/,Real Betis,0
4Q4QsDJt/,Bologna,2
4Q4QsDJt/,Sampdoria,2
8x4gyT2O/,Sassuolo,1
8x4gyT2O/,Livorno,3
AXIDHuJt/,St Etienne,2
AXIDHuJt/,Bordeaux,1
bm4UtXYn/,Catania,0
bm4UtXYn/,Internazionale,3
fFcwuB3a/,Fiorentina,5
fFcwuB3a/,Genoa,2
IcMLFJmg/,AS Monaco,2
IcMLFJmg/,Marseille,1
MLszqZiM/,Eintracht Frankfurt,1
MLszqZiM/,Borussia Dortmund,2
MuC7AoxA/,Barcelona,3
MuC7AoxA/,Valencia,2
nT2czmIU/,Udinese,3
nT2czmIU/,Parma,1
Q5EgCps1/,Montpellier,2
Q5EgCps1/,Nice,2
QDElx9mI/,AS Roma,3
QDElx9mI/,Hellas Verona,0
QDtwe6xN/,Athletic Bilbao,1
QDtwe6xN/,Real Madrid,3
QJqsu5Zj/,VfB Stuttgart,6
QJqsu5Zj/,TSG Hoffenheim,2
rkD3BRM3/,Malaga,2
rkD3BRM3/,Sevilla,2
S4DbngBP/,Torino,0
S4DbngBP/,Atalanta,2
SSeowkYB/,Cagliari,1
SSeowkYB/,AC Milan,3
zP9eDmhi/,Real Sociedad,1
zP9eDmhi/,Atletico Madrid,2
dd9JQkmF/,Hertha Berlin,0
dd9JQkmF/,VfB Stuttgart,1
EPFUDcI5/,Bordeaux,0
EPFUDcI5/,Paris Saint-Germain,2
0MBQEw3a/,Evian Thonon Gaillard,3
0MBQEw3a/,AC Ajaccio,2
2ZNAciJS/,Borussia Dortmund,6
2ZNAciJS/,Hamburg SV,2
4UCeSdXb/,St Etienne,3
4UCeSdXb/,Valenciennes,1
6XZNj82B/,Napoli,2
6XZNj82B/,Atalanta,0
8nFYCHXB/,Guingamp,1
8nFYCHXB/,Bastia,1
8zTO48Qe/,FC Augsburg,2
8zTO48Qe/,SC Freiburg,1
b59thVtj/,Bayern Munich,2
b59thVtj/,Hannover 96,0
C8ZF6Ueq/,Mainz,0
C8ZF6Ueq/,Schalke 04,1
EDiTFYYd/,Bayer Leverkusen,3
EDiTFYYd/,VfL Wolfsburg,1
Gv3b2IKT/,Real Sociedad,0
Gv3b2IKT/,Levante,0
IVDhXJ1j/,AC Milan,2
IVDhXJ1j/,Torino,2
KGXBgAIh/,Juventus,1
KGXBgAIh/,Internazionale,1
MH3f3b5N/,Atletico Madrid,4
MH3f3b5N/,Almeria,2
MweyEC39/,Werder Bremen,0
MweyEC39/,Eintracht Frankfurt,3
naBs60L4/,Villarreal,2
naBs60L4/,Real Madrid,2
QwEiTxIh/,Marseille,1
QwEiTxIh/,Toulouse,1
rFOnUI2n/,Sochaux,0
rFOnUI2n/,Nantes,1
UBKrVbmt/,Montpellier,0
UBKrVbmt/,Stade de Reims,0
vmm8ML5o/,Barcelona,3
vmm8ML5o/,Sevilla,2
0UFASBI2/,TSV Eintracht Braunschweig,1
0UFASBI2/,Nurnberg,1
b1q3eWmt/,Fiorentina,1
b1q3eWmt/,Cagliari,1
dAIU82yn/,Real Betis,3
dAIU82yn/,Valencia,1
EapZAe2O/,Stade Rennes,0
EapZAe2O/,Lyon,0
hjqwAFHU/,Lorient,0
hjqwAFHU/,AS Monaco,1
nwExCymI/,Lille,0
nwExCymI/,Nice,2
O8ElYanp/,Genoa,3
O8ElYanp/,Sampdoria,0
QkAo5KzB/,Getafe,2
QkAo5KzB/,Osasuna,1
rgqpCjYL/,TSG Hoffenheim,2
rgqpCjYL/,Borussia Monchengladbach,1
StyKilm5/,Livorno,2
StyKilm5/,Catania,0
vZ7Z7Mjh/,Granada,0
vZ7Z7Mjh/,Espanyol,1
WYHdWwHd/,Bologna,1
WYHdWwHd/,Udinese,1
xhr7fj3n/,Hellas Verona,2
xhr7fj3n/,Sassuolo,0
xr9PcxTp/,Malaga,5
xr9PcxTp/,Rayo Vallecano,0
YJyGhUXb/,Chievo Verona,0
YJyGhUXb/,Lazio,3
hxCw7t6b/,Athletic Bilbao,3
hxCw7t6b/,Celta Vigo,2
nqiLkSHH/,Parma,1
nqiLkSHH/,AS Roma,3
rR4j4vjH/,Elche,0
rR4j4vjH/,Real Valladolid,0
K0PSQ4Di/,Toulouse,2
K0PSQ4Di/,St Etienne,1
MVrTHcKG/,Osasuna,2
MVrTHcKG/,Elche,1
SpqbJ7uk/,Borussia Monchengladbach,4
SpqbJ7uk/,TSV Eintracht Braunschweig,1
2PfrJhfo/,Stade de Reims,1
2PfrJhfo/,Guingamp,1
4nzfylKL/,Udinese,1
4nzfylKL/,Chievo Verona,2
bDodBecp/,Malaga,0
bDodBecp/,Real Sociedad,0
CfG3Qz2B/,Montpellier,2
CfG3Qz2B/,Evian Thonon Gaillard,2
dvGmUOg7/,Mainz,1
dvGmUOg7/,Bayer Leverkusen,4
ENOWPOSc/,Sochaux,0
ENOWPOSc/,Lille,2
fqsyGykT/,Almeria,2
fqsyGykT/,Levante,2
GhrXGHZM/,Real Valladolid,0
GhrXGHZM/,Atletico Madrid,2
GMwbz8ZR/,Livorno,0
GMwbz8ZR/,Genoa,0
jJUhuk28/,Hannover 96,2
jJUhuk28/,FC Augsburg,1
Op8ZiSoE/,Hamburg SV,0
Op8ZiSoE/,Werder Bremen,2
OWS0wTWK/,VfL Wolfsburg,2
OWS0wTWK/,TSG Hoffenheim,1
rD7ROTHR/,Schalke 04,0
rD7ROTHR/,Bayern Munich,4
rXoowAk9/,Cagliari,2
rXoowAk9/,Sampdoria,2
SbOWX6fr/,Borussia Dortmund,1
SbOWX6fr/,Nurnberg,1
tAQORpbo/,AC Ajaccio,0
tAQORpbo/,Stade Rennes,2
x4p0AFCj/,Rayo Vallecano,0
x4p0AFCj/,Barcelona,4
Y3HaRGn5/,Bastia,0
Y3HaRGn5/,Marseille,0
0G8GNYoU/,Nice,4
0G8GNYoU/,Valenciennes,0
6g9COEWN/,Lyon,3
6g9COEWN/,Nantes,1
8KIxTPR1/,Internazionale,7
8KIxTPR1/,Sassuolo,0
8SvPIw5A/,Real Madrid,4
8SvPIw5A/,Getafe,1
ChPTUock/,Napoli,2
ChPTUock/,AC Milan,1
Ecssvjz3/,Torino,2
Ecssvjz3/,Bologna,1
fJ58PfHH/,Bordeaux,3
fJ58PfHH/,Lorient,3
IwnCLuLi/,Real Betis,0
IwnCLuLi/,Granada,0
j7YsZbki/,Sevilla,1
j7YsZbki/,Valencia,3
MNpkxU4F/,Parma,0
MNpkxU4F/,Catania,0
Q3kKJJk4/,Villarreal,0
Q3kKJJk4/,Celta Vigo,0
SQSzPrr4/,AS Monaco,1
SQSzPrr4/,Paris Saint-Germain,1
UTJYT5Ce/,Lazio,0
UTJYT5Ce/,AS Roma,2
Y1QPVRsq/,Juventus,2
Y1QPVRsq/,Hellas Verona,1
z7rwuWKd/,Atalanta,0
z7rwuWKd/,Fiorentina,2
zBn6HoA1/,VfB Stuttgart,1
zBn6HoA1/,Eintracht Frankfurt,1
zPRvWpPf/,SC Freiburg,1
zPRvWpPf/,Hertha Berlin,1
nDjGKazb/,Espanyol,3
nDjGKazb/,Athletic Bilbao,2
GEJ7TfJS/,Osasuna,1
GEJ7TfJS/,Atletico Madrid,2
j7AZOERq/,Levante,1
j7AZOERq/,Real Valladolid,1
M5iJu3B7/,Udinese,1
M5iJu3B7/,Genoa,0
OK8sNhdd/,Real Sociedad,1
OK8sNhdd/,Barcelona,4
pU9wOYtj/,Almeria,0
pU9wOYtj/,Malaga,2
tvhKGKkp/,Marseille,2
tvhKGKkp/,St Etienne,1
zcFiL0sT/,Lille,3
zcFiL0sT/,Evian Thonon Gaillard,0
0xhQoxZd/,Sevilla,4
0xhQoxZd/,Rayo Vallecano,1
4AxnYI4c/,Granada,0
4AxnYI4c/,Valencia,1
4CwFx2C3/,Toulouse,1
4CwFx2C3/,Lorient,0
AkIuO2cA/,Lyon,1
AkIuO2cA/,AC Ajaccio,2
d6GmMtSM/,Guingamp,5
d6GmMtSM/,Sochaux,1
dtaXl7lL/,Lazio,3
dtaXl7lL/,Catania,1
fsdOFv5j/,AS Monaco,3
fsdOFv5j/,Bastia,0
hQa2qoCr/,Napoli,1
hQa2qoCr/,Sassuolo,1
jHDzlR3R/,Livorno,1
jHDzlR3R/,Cagliari,1
lhgBsPte/,AS Roma,2
lhgBsPte/,Sampdoria,0
ltHqNMCG/,Bordeaux,0
ltHqNMCG/,Stade de Reims,0
MN6Ki942/,Bologna,3
MN6Ki942/,AC Milan,3
nyqAwrcc/,Nantes,2
nyqAwrcc/,Nice,0
r3xJyMR9/,Paris Saint-Germain,1
r3xJyMR9/,Valenciennes,0
rFhFtqd1/,Torino,2
rFhFtqd1/,Hellas Verona,2
YkU2Uz4M/,Elche,1
YkU2Uz4M/,Real Madrid,2
zkk7r5Rl/,Parma,4
zkk7r5Rl/,Atalanta,3
zRAOjTJ8/,Juventus,2
zRAOjTJ8/,Chievo Verona,1
8pp6vOsi/,Montpellier,0
8pp6vOsi/,Stade Rennes,0
faVbVGlG/,Getafe,2
faVbVGlG/,Celta Vigo,0
Ik0TkmZE/,Internazionale,2
Ik0TkmZE/,Fiorentina,1
nZRjXxK3/,Athletic Bilbao,2
nZRjXxK3/,Real Betis,1
QPQfWdZ9/,Villarreal,2
QPQfWdZ9/,Espanyol,1
Mu8ZmJpt/,FC Augsburg,2
Mu8ZmJpt/,Borussia Monchengladbach,2
v9KHO5X0/,Real Valladolid,2
v9KHO5X0/,Malaga,2
6s7AQR2l/,Real Madrid,0
6s7AQR2l/,Atletico Madrid,1
A1vHVyVB/,Hannover 96,0
A1vHVyVB/,Bayer Leverkusen,2
dI2brFEH/,Hertha Berlin,3
dI2brFEH/,Mainz,1
dIIlerBf/,AC Milan,1
dIIlerBf/,Sampdoria,0
EZp8Xc0a/,VfL Wolfsburg,0
EZp8Xc0a/,Bayern Munich,1
GUFalaBF/,Valenciennes,0
GUFalaBF/,Sochaux,2
IRsPTFaO/,TSG Hoffenheim,3
IRsPTFaO/,Schalke 04,3
IZqVYJBS/,Marseille,2
IZqVYJBS/,Lorient,0
KrWdUwKq/,Lille,0
KrWdUwKq/,Lyon,0
lhFtc4tr/,Genoa,0
lhFtc4tr/,Napoli,2
lIz1TcZk/,Guingamp,0
lIz1TcZk/,Nice,1
lv28oTvE/,Rayo Vallecano,0
lv28oTvE/,Valencia,1
MX9MNPn7/,Barcelona,2
MX9MNPn7/,Almeria,0
O44jpyp5/,Eintracht Frankfurt,2
O44jpyp5/,Hamburg SV,2
S8Z4SHld/,Toulouse,0
S8Z4SHld/,Paris Saint-Germain,2
tMn0ZJVn/,Borussia Dortmund,5
tMn0ZJVn/,SC Freiburg,0
xvHekud9/,St Etienne,2
xvHekud9/,Bastia,2
zBfQZadM/,Bordeaux,1
zBfQZadM/,Evian Thonon Gaillard,1
zyEQMq2D/,Sevilla,1
zyEQMq2D/,Real Sociedad,1
0ILDPoIf/,Osasuna,0
0ILDPoIf/,Levante,1
bNz24nl8/,Udinese,0
bNz24nl8/,Atalanta,2
hpd7tgqU/,Werder Bremen,3
hpd7tgqU/,Nurnberg,3
IX6cgMu7/,Sassuolo,2
IX6cgMu7/,Lazio,2
ngfxqzJF/,Getafe,2
ngfxqzJF/,Espanyol,0
rHHijLt3/,Nantes,3
rHHijLt3/,Stade Rennes,1
Sj86R7mr/,Elche,1
Sj86R7mr/,Celta Vigo,0
SrEpdOel/,Hellas Verona,2
SrEpdOel/,Livorno,1
SxBsncFh/,TSV Eintracht Braunschweig,0
SxBsncFh/,VfB Stuttgart,4
UDDmi1Rd/,Stade de Reims,1
UDDmi1Rd/,AS Monaco,1
WzB1hteD/,Juventus,1
WzB1hteD/,Torino,0
WzZ92QIK/,Chievo Verona,0
WzZ92QIK/,Catania,2
xEZ5363E/,Internazionale,1
xEZ5363E/,Cagliari,1
xQyNztsG/,AC Ajaccio,1
xQyNztsG/,Montpellier,1
YkjYqG39/,Real Betis,1
YkjYqG39/,Villarreal,0
z9Hhf2Q0/,Bologna,0
z9Hhf2Q0/,AS Roma,5
rBxE1pYQ/,Parma,2
rBxE1pYQ/,Fiorentina,2
vTjUpdl3/,Granada,2
vTjUpdl3/,Athletic Bilbao,0
ERYayqH6/,Osasuna,1
ERYayqH6/,Malaga,0
fFeMWWur/,Lorient,1
fFeMWWur/,Bastia,4
p6eHq79Q/,Villarreal,3
p6eHq79Q/,Granada,0
Q58yr6zt/,Hannover 96,1
Q58yr6zt/,Hertha Berlin,1
4d7usQkn/,VfL Wolfsburg,0
4d7usQkn/,TSV Eintracht Braunschweig,2
4tFpF32Q/,Chievo Verona,0
4tFpF32Q/,Atalanta,1
6k1CANAs/,AS Roma,3
6k1CANAs/,Internazionale,0
CGTXlW1Q/,Stade de Reims,1
CGTXlW1Q/,Valenciennes,1
EXRVMM4U/,VfB Stuttgart,1
EXRVMM4U/,Werder Bremen,1
foAjBseC/,Aston Villa,0
foAjBseC/,Hull,0
GfBnCNu6/,Fulham,1
GfBnCNu6/,Stoke City,0
hIahvOZ4/,Mainz,2
hIahvOZ4/,TSG Hoffenheim,2
hIwNOrzI/,Borussia Monchengladbach,2
hIwNOrzI/,Borussia Dortmund,0
j1uPjhXD/,Nantes,3
j1uPjhXD/,Evian Thonon Gaillard,0
j7h8TOAt/,Sunderland,1
j7h8TOAt/,Manchester Utd,2
l89fA1AI/,Liverpool,3
l89fA1AI/,Crystal Palace,1
ngSc9LPO/,Everton,1
ngSc9LPO/,Manchester City,3
nNTaWzKi/,Newcastle,2
nNTaWzKi/,Cardiff,1
OdGjb6OJ/,Rayo Vallecano,1
OdGjb6OJ/,Real Sociedad,0
OfmwTlu7/,AS Monaco,2
OfmwTlu7/,St Etienne,1
r1w4z3WC/,Barcelona,4
r1w4z3WC/,Real Valladolid,1
SSgUUAAf/,Guingamp,2
SSgUUAAf/,Stade Rennes,0
tWcYTUP0/,AC Ajaccio,0
tWcYTUP0/,Lille,3
txsmvoXm/,Espanyol,1
txsmvoXm/,Elche,2
UivTkCnK/,Toulouse,1
UivTkCnK/,Nice,0
vFZIPOKB/,Schalke 04,4
vFZIPOKB/,FC Augsburg,1
zsTRN2kO/,Bayer Leverkusen,1
zsTRN2kO/,Bayern Munich,1
zyzdxP10/,Levante,2
zyzdxP10/,Real Madrid,3
0C0G9sQm/,AC Milan,2
0C0G9sQm/,Juventus,3
2onsS8fD/,Lyon,1
2onsS8fD/,Montpellier,5
44cX5aPC/,Torino,2
44cX5aPC/,Sampdoria,2
be0lu4Kb/,SC Freiburg,1
be0lu4Kb/,Eintracht Frankfurt,1
bXeGR2ug/,West Brom,1
bXeGR2ug/,Arsenal,1
dvfP7Lf0/,Napoli,4
dvfP7Lf0/,Livorno,0
EF4K81uf/,Lazio,0
EF4K81uf/,Fiorentina,0
hCpiw5nf/,Atletico Madrid,2
hCpiw5nf/,Celta Vigo,1
KtcCSrQn/,West Ham,3
KtcCSrQn/,Tottenham,0
lb6tY42P/,Chelsea,3
lb6tY42P/,Norwich City,1
Mix8ZMoJ/,Almeria,1
Mix8ZMoJ/,Sevilla,2
n9KapjAs/,Paris Saint-Germain,2
n9KapjAs/,Marseille,1
nFsquRHs/,Getafe,3
nFsquRHs/,Real Betis,1
nLdptp5h/,Nurnberg,0
nLdptp5h/,Hamburg SV,5
OUcmGqmK/,Genoa,1
OUcmGqmK/,Catania,1
pvaqHPXD/,Bologna,1
pvaqHPXD/,Hellas Verona,4
redy5JvJ/,Cagliari,0
redy5JvJ/,Udinese,2
SU0CpmfK/,Athletic Bilbao,1
SU0CpmfK/,Valencia,1
tpT3VfZc/,Swansea,0
tpT3VfZc/,Southampton,2
Y5fQVjel/,Sochaux,1
Y5fQVjel/,Bordeaux,4
zVhT6uA6/,Parma,3
zVhT6uA6/,Sassuolo,1
ABBKuSOC/,Marseille,0
ABBKuSOC/,Nice,1
IPCB6WFN/,Napoli,0
IPCB6WFN/,AS Roma,2
KWFYJglj/,TSG Hoffenheim,1
KWFYJglj/,Bayer Leverkusen,2
QJg73VGJ/,Stade de Reims,1
QJg73VGJ/,Toulouse,2
0bPZmM0C/,Osasuna,0
0bPZmM0C/,Barcelona,0
0neXveQF/,Hertha Berlin,1
0neXveQF/,Borussia Monchengladbach,0
4AhB2kWP/,Valenciennes,2
4AhB2kWP/,Stade Rennes,2
4M877C0H/,Udinese,0
4M877C0H/,AC Milan,1
6cTg6h9p/,Southampton,1
6cTg6h9p/,Manchester Utd,1
AT6QAq8P/,Real Sociedad,2
AT6QAq8P/,Valencia,1
biGuUe1i/,West Brom,0
biGuUe1i/,Stoke City,0
CfKqTFGc/,West Ham,1
CfKqTFGc/,Manchester City,3
EsNNjOGg/,Espanyol,1
EsNNjOGg/,Atletico Madrid,0
EVdPtHe3/,Schalke 04,3
EVdPtHe3/,TSV Eintracht Braunschweig,2
fmX7UEl4/,Chelsea,4
fmX7UEl4/,Cardiff,1
GlCGt896/,Lille,1
GlCGt896/,Montpellier,0
KMI7rUvf/,Guingamp,2
KMI7rUvf/,Evian Thonon Gaillard,1
lpg1x24H/,Bayern Munich,4
lpg1x24H/,Mainz,1
MedTuyB9/,Eintracht Frankfurt,1
MedTuyB9/,Nurnberg,1
neLVl2o6/,Malaga,0
neLVl2o6/,Real Madrid,2
OEFOvnvJ/,Paris Saint-Germain,4
OEFOvnvJ/,Bastia,0
plSc5COj/,Liverpool,2
plSc5COj/,Newcastle,2
Q9GUKZYq/,Werder Bremen,0
Q9GUKZYq/,SC Freiburg,0
SCmXNKvI/,Hull,1
SCmXNKvI/,Everton,2
tdoLQMfa/,Arsenal,4
tdoLQMfa/,Norwich City,1
tKHnCznn/,Cagliari,2
tKHnCznn/,Catania,1
tWJ3qAPm/,Nantes,1
tWJ3qAPm/,AC Ajaccio,0
W8bdwrkB/,Borussia Dortmund,1
W8bdwrkB/,Hannover 96,0
xCMCTY3A/,Swansea,4
xCMCTY3A/,Sunderland,0
0fgtcTgm/,AS Monaco,2
0fgtcTgm/,Sochaux,2
0l2G5jVT/,Bologna,1
0l2G5jVT/,Sassuolo,2
2clr1Awo/,Torino,3
2clr1Awo/,Internazionale,3
Aa938hoB/,Sampdoria,2
Aa938hoB/,Livorno,1
EXFfAEGb/,Genoa,2
EXFfAEGb/,Chievo Verona,1
fakPPtA5/,Tottenham,2
fakPPtA5/,Aston Villa,0
fu7Mhpns/,Granada,0
fu7Mhpns/,Getafe,2
M3fxb9vs/,Lorient,2
M3fxb9vs/,St Etienne,3
MDDrn0VO/,Rayo Vallecano,1
MDDrn0VO/,Almeria,0
rNEvmtGI/,Sevilla,2
rNEvmtGI/,Real Valladolid,2
rZbqDGWu/,Atalanta,2
rZbqDGWu/,Lazio,1
W8Aa9YV4/,Parma,2
W8Aa9YV4/,Hellas Verona,3
xbDCslf0/,Lyon,1
xbDCslf0/,Bordeaux,1
YV5Qi41m/,Real Betis,1
YV5Qi41m/,Elche,2
YZJxJD3d/,FC Augsburg,1
YZJxJD3d/,VfL Wolfsburg,2
zsHjBf1h/,Fiorentina,4
zsHjBf1h/,Juventus,2
zubLsctc/,Hamburg SV,3
zubLsctc/,VfB Stuttgart,3
hYLRkrWa/,Levante,1
hYLRkrWa/,Celta Vigo,0
lMlTO0PB/,Crystal Palace,1
lMlTO0PB/,Fulham,4
x0KfcQwQ/,Villarreal,0
x0KfcQwQ/,Athletic Bilbao,2
ALUGWWXe/,VfB Stuttgart,1
ALUGWWXe/,Nurnberg,1
UidPbwFU/,Rayo Vallecano,0
UidPbwFU/,Real Valladolid,3
v5SmG80P/,Lille,1
v5SmG80P/,Nantes,0
2FH2fzQ2/,VfL Wolfsburg,3
2FH2fzQ2/,Werder Bremen,0
2qDdQD0G/,Arsenal,2
2qDdQD0G/,Crystal Palace,0
4MUxNi04/,Internazionale,4
4MUxNi04/,Hellas Verona,2
bihXJBwp/,Southampton,2
bihXJBwp/,Fulham,0
dEltwZfS/,Schalke 04,1
dEltwZfS/,Borussia Dortmund,3
dM8KAnOn/,Valenciennes,0
dM8KAnOn/,Evian Thonon Gaillard,1
EcJFBS8t/,Stade Rennes,5
EcJFBS8t/,Toulouse,0
fJ9lSZV3/,Everton,2
fJ9lSZV3/,Aston Villa,0
G2LGShJG/,Norwich City,0
G2LGShJG/,Cardiff,0
hn104sog/,Elche,0
hn104sog/,Granada,1
hpzCXCIk/,Bayer Leverkusen,2
hpzCXCIk/,FC Augsburg,1
jqngfRw6/,Guingamp,2
jqngfRw6/,AC Ajaccio,1
js9LET7p/,Sampdoria,1
js9LET7p/,Atalanta,0
lCTKVjm2/,Hannover 96,1
lCTKVjm2/,TSG Hoffenheim,4
MRhH0apI/,Barcelona,2
MRhH0apI/,Real Madrid,1
nBu2h58I/,Stade de Reims,3
nBu2h58I/,Marseille,2
Ob15OiVS/,Manchester Utd,3
Ob15OiVS/,Stoke City,2
Qaa82LF5/,Levante,3
Qaa82LF5/,Espanyol,0
rBpxvFuM/,Hertha Berlin,2
rBpxvFuM/,Bayern Munich,3
rJrodm9g/,Nice,0
rJrodm9g/,Bastia,1
rPPAhEfF/,Mainz,2
rPPAhEfF/,TSV Eintracht Braunschweig,0
ryfD1uVB/,Malaga,0
ryfD1uVB/,Celta Vigo,5
tzC0PXFM/,West Brom,1
tzC0PXFM/,Liverpool,4
UZpcgogC/,Lorient,2
UZpcgogC/,Sochaux,1
00z6gfu9/,SC Freiburg,0
00z6gfu9/,Hamburg SV,3
2HCPDmNj/,Udinese,0
2HCPDmNj/,AS Roma,1
8fyUODVi/,Sassuolo,0
8fyUODVi/,Catania,0
bqUtMBFA/,Juventus,2
bqUtMBFA/,Genoa,0
Cxgh63Gt/,Villarreal,4
Cxgh63Gt/,Valencia,1
dMnke7Oa/,Bordeaux,2
dMnke7Oa/,Montpellier,0
Egy8Yh3q/,Borussia Monchengladbach,4
Egy8Yh3q/,Eintracht Frankfurt,1
fBNkKkpN/,Napoli,2
fBNkKkpN/,Torino,0
fFNVJMpt/,Real Sociedad,3
fFNVJMpt/,Almeria,0
GlhLaJaO/,Sevilla,2
GlhLaJaO/,Osasuna,1
hEiyJVhj/,Newcastle,1
hEiyJVhj/,Sunderland,2
jJQYNXpb/,Chievo Verona,1
jJQYNXpb/,Fiorentina,2
n904310a/,Atletico Madrid,5
n904310a/,Real Betis,0
Q1v6iPNO/,Lyon,1
Q1v6iPNO/,AS Monaco,2
rBlpBQmq/,West Ham,0
rBlpBQmq/,Swansea,0
U3xQPgGo/,Livorno,0
U3xQPgGo/,Bologna,1
W4juIk8d/,Tottenham,1
W4juIk8d/,Hull,0
xzTpLVUG/,Lazio,2
xzTpLVUG/,Cagliari,0
Y1MgJ9aT/,Parma,3
Y1MgJ9aT/,AC Milan,2
Y98hRgoA/,Chelsea,2
Y98hRgoA/,Manchester City,1
zD7O96wg/,St Etienne,2
zD7O96wg/,Paris Saint-Germain,2
f1rc5NVn/,Getafe,0
f1rc5NVn/,Athletic Bilbao,1
4Mj8xXai/,Atalanta,1
4Mj8xXai/,Internazionale,1
ABDfEIEH/,Celta Vigo,0
ABDfEIEH/,Barcelona,3
GlEjFbaB/,Malaga,0
GlEjFbaB/,Espanyol,0
4CVSeAbj/,Osasuna,3
4CVSeAbj/,Rayo Vallecano,1
CnfGzBU3/,Napoli,2
CnfGzBU3/,Fiorentina,1
d6IEJDjc/,Valencia,1
d6IEJDjc/,Almeria,2
jwgKZUqA/,Genoa,1
jwgKZUqA/,Parma,0
ll3aQQ6d/,Sassuolo,1
ll3aQQ6d/,Udinese,2
n5nTX8EM/,Juventus,4
n5nTX8EM/,Catania,0
nyyOdjqp/,Sevilla,3
nyyOdjqp/,Real Madrid,7
r3UWfUDd/,Real Sociedad,2
r3UWfUDd/,Real Valladolid,2
rDkCyiFc/,Cagliari,0
rDkCyiFc/,Bologna,3
ryYbSnxp/,AC Milan,1
ryYbSnxp/,Lazio,1
